273.228950236106,36.0518557295787,10,-176.629,-2.447,112.57
272.928950236106,36.0518557295787,0,-176.629,-2.447,112.57
272.628950236106,36.0518557295787,0,-176.629,-2.447,112.57
272.628950236106,36.3518557295787,0,-176.629,-2.447,112.57
272.628950236106,36.6518557295787,0,-176.629,-2.447,112.57
272.628950236106,36.9518557295787,0,-176.629,-2.447,112.57
272.628950236106,37.2518557295787,0,-176.629,-2.447,112.57
272.328950236106,37.5518557295787,0,-176.629,-2.447,112.57
272.628950236106,37.8518557295787,0,-176.629,-2.447,112.57
272.628950236106,38.1518557295787,0,-176.629,-2.447,112.57
272.628950236106,38.4518557295787,0,-176.629,-2.447,112.57
272.628950236106,38.7518557295787,0,-176.629,-2.447,112.57
272.628950236106,39.0518557295787,0,-176.629,-2.447,112.57
272.928950236106,39.0518557295787,0,-176.629,-2.447,112.57
273.228950236106,39.0518557295787,0,-176.629,-2.447,112.57
272.928950236106,39.0518557295787,0,-176.629,-2.447,112.57
272.628950236106,38.7518557295787,0,-176.629,-2.447,112.57
272.628950236106,38.4518557295787,0,-176.629,-2.447,112.57
272.628950236106,38.1518557295787,0,-176.629,-2.447,112.57
272.628950236106,37.8518557295787,0,-176.629,-2.447,112.57
272.628950236106,37.5518557295787,0,-176.629,-2.447,112.57
272.628950236106,37.2518557295787,0,-176.629,-2.447,112.57
272.628950236106,36.9518557295787,0,-176.629,-2.447,112.57
272.628950236106,36.6518557295787,0,-176.629,-2.447,112.57
272.628950236106,36.3518557295787,0,-176.629,-2.447,112.57
272.928950236106,36.0518557295787,0,-176.629,-2.447,112.57
273.228950236106,36.0518557295787,10,-176.629,-2.447,112.57
273.228950236106,54.6518557295787,10,-176.629,-2.447,112.57
272.928950236106,54.6518557295787,0,-176.629,-2.447,112.57
272.628950236106,54.6518557295787,0,-176.629,-2.447,112.57
272.328950236106,54.6518557295787,0,-176.629,-2.447,112.57
272.028950236106,54.6518557295787,0,-176.629,-2.447,112.57
271.728950236106,54.6518557295787,0,-176.629,-2.447,112.57
271.428950236106,54.6518557295787,0,-176.629,-2.447,112.57
271.128950236106,54.6518557295787,0,-176.629,-2.447,112.57
270.828950236106,54.6518557295787,0,-176.629,-2.447,112.57
270.528950236106,54.6518557295787,0,-176.629,-2.447,112.57
270.228950236106,54.6518557295787,0,-176.629,-2.447,112.57
269.928950236106,54.6518557295787,0,-176.629,-2.447,112.57
269.628950236106,54.6518557295787,0,-176.629,-2.447,112.57
269.328950236106,54.6518557295787,0,-176.629,-2.447,112.57
269.028950236106,54.9518557295787,0,-176.629,-2.447,112.57
268.728950236106,54.9518557295787,0,-176.629,-2.447,112.57
268.728950236106,55.2518557295787,0,-176.629,-2.447,112.57
268.728950236106,55.5518557295787,0,-176.629,-2.447,112.57
268.728950236106,55.8518557295787,0,-176.629,-2.447,112.57
269.028950236106,55.8518557295787,0,-176.629,-2.447,112.57
269.328950236106,56.1518557295787,0,-176.629,-2.447,112.57
269.628950236106,56.1518557295787,0,-176.629,-2.447,112.57
269.928950236106,56.4518557295787,0,-176.629,-2.447,112.57
269.928950236106,56.7518557295787,0,-176.629,-2.447,112.57
270.228950236106,57.0518557295787,0,-176.629,-2.447,112.57
270.528950236106,57.0518557295787,0,-176.629,-2.447,112.57
270.828950236106,57.3518557295787,0,-176.629,-2.447,112.57
271.128950236106,57.6518557295787,0,-176.629,-2.447,112.57
271.428950236106,57.9518557295787,0,-176.629,-2.447,112.57
271.728950236106,58.2518557295787,0,-176.629,-2.447,112.57
272.028950236106,58.2518557295787,0,-176.629,-2.447,112.57
272.328950236106,58.5518557295787,0,-176.629,-2.447,112.57
272.328950236106,58.8518557295787,0,-176.629,-2.447,112.57
272.628950236106,59.1518557295787,0,-176.629,-2.447,112.57
272.928950236106,59.1518557295787,0,-176.629,-2.447,112.57
273.228950236106,59.1518557295787,0,-176.629,-2.447,112.57
272.928950236106,59.1518557295787,0,-176.629,-2.447,112.57
272.628950236106,58.8518557295787,0,-176.629,-2.447,112.57
272.328950236106,58.5518557295787,0,-176.629,-2.447,112.57
272.328950236106,58.2518557295787,0,-176.629,-2.447,112.57
272.028950236106,58.2518557295787,0,-176.629,-2.447,112.57
271.728950236106,57.9518557295787,0,-176.629,-2.447,112.57
271.428950236106,57.6518557295787,0,-176.629,-2.447,112.57
271.128950236106,57.3518557295787,0,-176.629,-2.447,112.57
270.828950236106,57.3518557295787,0,-176.629,-2.447,112.57
270.528950236106,57.0518557295787,0,-176.629,-2.447,112.57
270.228950236106,56.7518557295787,0,-176.629,-2.447,112.57
269.928950236106,56.4518557295787,0,-176.629,-2.447,112.57
269.928950236106,56.1518557295787,0,-176.629,-2.447,112.57
269.628950236106,56.1518557295787,0,-176.629,-2.447,112.57
269.328950236106,56.1518557295787,0,-176.629,-2.447,112.57
269.028950236106,55.8518557295787,0,-176.629,-2.447,112.57
268.728950236106,55.5518557295787,0,-176.629,-2.447,112.57
268.728950236106,55.2518557295787,0,-176.629,-2.447,112.57
